max_P,utility,inertia,reliability,center_0,radius_0,weight_0,center_1,radius_1,weight_1,center_2,radius_2,weight_2
1.957745647543708,1.49892299119201,0.9164646464646462,0.2280999999999995,0.7557582281090235,1.8629702650988609,0.3173753613794493,0.5814511395517449,0.8836367959228857,0.12073339660536526,0.25896697894019705,0.05919171667025295,0.5618912420151854
0.6084033332632384,0.7299845986773306,0.7326262626262628,0.8367,0.7870034448100678,1.9983739270413785,0.37921399221176666,0.6159452479071517,1.0762197924808306,0.11855024899528263,0.2590542212389144,0.06527309867448138,0.5022357587929508
0.8166036163643667,0.847274228852914,0.7169696969696973,0.7437999999999998,0.8417938015672513,1.958024093099624,0.30034257559507,0.11806080491216397,1.0574987983971413,0.3638696992363399,0.2601334658095672,0.05102328079551567,0.33578772516859007
2.054071785805497,1.542919655741203,0.9730303030303024,0.1868,0.8274104028208162,1.9261578305094507,0.28788967492834827,0.513614088417131,1.1463761987593006,0.27809662849105593,0.3855524337084108,0.059073032488668575,0.43401369658059585
2.2262534644390466,1.666620180289456,0.9764646464646459,0.1018000000000001,0.7803029672762052,1.9261578305094507,0.2667651791722483,0.513614088417131,0.994882631846436,0.28634626459590234,0.3855524337084108,0.059073032488668575,0.44688855623184937
0.278313936138374,0.5259937982977003,0.5550505050505058,1.0,0.6357970955234888,1.9280252663836683,0.5097320124633735,0.42005479780299143,0.6697062525326796,0.21045062982565324,0.259045806504172,0.0590736468750107,0.27981735771097327
0.9178092381177353,0.9022861438958106,0.738484848484849,0.6990999999999999,0.6865926717299772,1.9351903212805484,0.4374454601768405,0.5314263439264393,0.9178827885408709,0.08212584167584833,0.25861796928730013,0.05908391124027712,0.48042869814731126
1.0387496972337569,0.9725799350347039,0.779191919191919,0.6431999999999999,0.5297927376977793,1.7245308294303445,0.4047504432087948,0.26112502023436757,0.9485649600110804,0.1974341584103408,0.25567128538784434,0.05881361538953827,0.3978153983808645
0.13735947221187622,0.347369127951191,0.9898989898989897,1.0,0.7699620400590987,1.8405333886521424,0.4664781887412876,0.14299369053424157,1.0789113574139795,0.006348057560026314,0.2581864728760838,1.8760256802264552,0.5271737536986861
1.2435267775968337,1.0890247079843431,0.7840404040404045,0.5515999999999999,0.7815532043186059,1.963815968837099,0.5075911251432992,0.5289367110394206,1.2994027896362055,0.20694012367463485,0.25913907394910574,0.050120117779204235,0.285468751182066
1.1224207965081565,1.0204399382530231,0.7824242424242425,0.6060999999999999,0.7830697515737165,1.8818879362399672,0.3318355036908532,0.0745179073408192,1.3020928086591663,0.12623420829113904,0.259065889576412,0.05919171667025295,0.5419302880180077
0.2842112951801248,0.5495415351986928,0.5679797979797988,0.9818000000000001,0.7828291349017383,1.9857650356681646,0.38835202193600515,-0.027734786202955483,1.3465346302558248,0.21902686255165904,0.26022406510890317,0.05900814443057288,0.39262111551233586
1.671197214584057,1.321894558362478,0.9564646464646457,0.36219999999999986,0.709577167727984,1.9600505210742112,0.3313012605525381,-0.03533002643887587,0.8968364358422081,0.29954991654728275,0.2601990625725963,0.05900814443057288,0.36914882290017903
0.4873863819729994,0.6621238100136533,0.6015151515151521,0.8910999999999999,0.7829082615444705,1.9600454201390933,0.4398448330673571,0.5332151425113476,1.1752697402408734,0.04703160264899867,0.2590650118546497,0.06527309867448138,0.5131235642836441
